order_id,order_item_id,tran_dt,customer_id,dollars,qty,product_id,payment_type_id
643,659,2020-01-23,587,1350,3,9,1
644,660,2020-01-23,360,120,1,12,2
645,661,2020-01-23,922,1650,3,22,2
646,662,2020-01-23,798,870,3,14,4
647,663,2020-01-23,523,500,2,16,4
648,664,2020-01-23,47,870,3,14,4
649,665,2020-01-23,610,120,2,15,3
650,666,2020-01-23,944,550,1,22,4
651,667,2020-01-23,650,675,3,18,4
652,668,2020-01-23,240,405,3,17,1
653,669,2020-01-23,15,800,2,4,2
654,670,2020-01-23,631,1170,3,7,3
655,671,2020-01-23,135,800,2,21,5
656,672,2020-01-23,316,150,3,5,2
657,673,2020-01-23,952,800,2,21,2
658,674,2020-01-23,347,120,2,15,2
659,675,2020-01-23,274,550,1,22,2
660,676,2020-01-23,695,180,3,15,2
661,677,2020-01-23,830,550,1,20,4
662,678,2020-01-23,206,60,1,15,2
663,679,2020-01-24,312,1125,3,6,2
664,680,2020-01-24,254,900,2,9,2
665,681,2020-01-24,576,225,1,18,4
666,682,2020-01-24,423,300,2,19,1
667,683,2020-01-24,380,450,1,9,3
668,684,2020-01-24,722,750,2,6,2
669,685,2020-01-24,989,750,3,16,4
670,686,2020-01-24,14,1200,3,4,2
671,687,2020-01-24,302,250,1,8,2
672,688,2020-01-24,223,360,3,12,2
673,689,2020-01-24,622,1650,3,20,4
674,690,2020-01-24,869,210,1,11,3
675,691,2020-01-24,720,550,2,13,3
676,692,2020-01-24,212,900,2,1,3
677,693,2020-01-24,730,240,2,12,4
678,694,2020-01-24,328,80,1,2,2
679,695,2020-01-24,587,750,3,16,2
680,696,2020-01-24,434,780,2,7,2
681,697,2020-01-24,175,1100,2,20,2
682,698,2020-01-24,40,780,2,7,2
683,699,2020-01-24,189,1200,3,4,2
684,700,2020-01-24,975,750,3,3,2
685,701,2020-01-24,707,160,2,2,2
686,702,2020-01-24,789,450,3,19,2
687,703,2020-01-24,999,450,1,9,3
688,704,2020-01-24,673,550,1,22,2
689,705,2020-01-24,468,400,1,21,3
690,706,2020-01-24,436,110,2,10,2
691,707,2020-01-24,34,250,1,3,2
692,708,2020-01-24,67,450,2,18,2
693,709,2020-01-24,233,1100,2,20,2
694,710,2020-01-25,385,250,1,3,3
695,711,2020-01-25,265,390,1,7,2
696,712,2020-01-25,791,390,1,7,3
697,713,2020-01-25,153,300,2,19,3
698,714,2020-01-25,693,450,1,1,1
699,715,2020-01-25,241,1100,2,22,2
700,716,2020-01-25,264,550,2,13,2
701,717,2020-01-25,984,825,3,13,3
702,718,2020-01-25,24,800,2,4,2
703,719,2020-01-25,972,250,1,3,3
704,720,2020-01-25,743,780,2,7,3
705,721,2020-01-25,170,180,3,15,3
706,722,2020-01-25,882,1350,3,9,3
707,723,2020-01-25,127,270,2,17,2
708,724,2020-01-25,347,150,1,19,2
709,725,2020-01-25,544,165,3,10,4
710,726,2020-01-25,354,250,1,8,2
711,727,2020-01-25,634,500,2,8,2
712,728,2020-01-25,671,780,2,7,2
713,729,2020-01-25,275,375,1,6,4
714,730,2020-01-25,771,750,3,3,2
715,731,2020-01-25,629,750,3,16,2
716,732,2020-01-25,498,400,1,4,4
717,733,2020-01-25,316,900,4,18,2
718,734,2020-01-25,70,780,2,7,3
719,735,2020-01-25,639,550,1,20,2
720,736,2020-01-25,651,220,4,10,2
721,737,2020-01-25,194,160,2,2,2
722,738,2020-01-25,453,275,1,13,3
723,739,2020-01-25,541,390,1,7,2
724,740,2020-01-25,394,450,2,18,2
725,741,2020-01-25,277,420,2,11,3
726,742,2020-01-25,205,750,3,16,2
727,743,2020-01-25,380,1000,4,16,2
728,744,2020-01-25,292,165,3,10,3
729,745,2020-01-25,157,180,3,15,3
730,746,2020-01-26,124,750,3,8,2
731,747,2020-01-26,913,1100,2,20,2
732,748,2020-01-26,7,450,1,1,2
733,749,2020-01-26,702,500,2,8,2
734,750,2020-01-26,40,675,3,18,2
735,751,2020-01-26,545,675,3,18,2
736,752,2020-01-26,305,1100,2,20,4
737,753,2020-01-26,792,420,2,11,3
738,754,2020-01-26,937,1125,3,6,2
739,755,2020-01-26,77,250,1,16,2
740,756,2020-01-26,448,550,1,20,3
741,757,2020-01-26,949,160,2,2,2
742,758,2020-01-26,924,1100,2,22,2
743,759,2020-01-26,878,1350,3,1,3
744,760,2020-01-26,963,400,1,21,1
745,761,2020-01-26,59,1650,3,22,4
746,762,2020-01-26,391,500,2,8,2
747,763,2020-01-26,214,240,2,12,2
748,764,2020-01-26,862,1000,4,3,3
749,765,2020-01-26,19,1000,4,3,3
750,766,2020-01-26,81,900,4,18,4
751,767,2020-01-26,334,1560,4,7,3
752,768,2020-01-26,307,870,3,14,4
753,769,2020-01-26,24,150,3,5,2
754,770,2020-01-26,290,450,3,19,5
755,771,2020-01-26,318,1100,4,13,3
756,772,2020-01-26,187,1125,3,6,2
757,773,2020-01-26,727,630,3,11,3
758,774,2020-01-26,120,1100,4,13,3
759,775,2020-01-27,178,450,1,9,2
760,776,2020-01-27,139,580,2,14,4
761,777,2020-01-27,884,80,1,2,2
762,778,2020-01-27,40,780,2,7,4
763,779,2020-01-27,701,275,1,13,3
763,780,2020-01-27,701,750,3,16,2
764,781,2020-01-27,530,400,1,4,4
765,782,2020-01-27,180,390,1,7,3
766,783,2020-01-27,573,750,3,3,1
767,784,2020-01-27,463,240,2,12,2
768,785,2020-01-27,793,400,1,4,2
769,786,2020-01-27,53,550,1,20,2
770,787,2020-01-27,942,750,2,6,4
771,788,2020-01-27,410,580,2,14,4
772,789,2020-01-27,928,1650,3,22,2
773,790,2020-01-27,368,165,3,10,2
774,791,2020-01-27,330,55,1,10,2
775,792,2020-01-27,526,2200,4,20,4
776,793,2020-01-27,517,120,2,15,3
777,794,2020-01-27,404,50,1,5,3
778,795,2020-01-27,439,450,1,1,3
779,796,2020-01-27,450,900,2,9,3
780,797,2020-01-27,418,800,2,4,2
781,798,2020-01-27,54,840,4,11,5
782,799,2020-01-27,41,250,1,3,2
783,800,2020-01-27,131,825,3,13,2
784,801,2020-01-27,877,135,1,17,3
785,802,2020-01-27,106,250,1,8,2
786,803,2020-01-27,333,225,1,18,2
787,804,2020-01-28,363,250,1,16,2
788,805,2020-01-28,671,450,2,18,2
789,806,2020-01-28,428,110,2,10,4
790,807,2020-01-28,957,800,2,21,3
791,808,2020-01-28,851,500,2,3,3
792,809,2020-01-28,418,1170,3,7,4
793,810,2020-01-28,823,165,3,10,2
794,811,2020-01-28,917,275,1,13,2
795,812,2020-01-28,526,160,2,2,2
796,813,2020-01-28,269,675,3,18,4
797,814,2020-01-28,28,210,1,11,3
798,815,2020-01-28,205,1170,3,7,3
799,816,2020-01-28,252,275,1,13,3
800,817,2020-01-28,220,580,2,14,2
801,818,2020-01-28,187,450,2,18,2
802,819,2020-01-28,647,1350,3,9,3
803,820,2020-01-28,939,225,1,18,2
804,821,2020-01-28,944,500,2,8,2
805,822,2020-01-28,275,1000,4,3,3
806,823,2020-01-28,208,1170,3,7,3
807,824,2020-01-28,747,675,3,18,2
808,825,2020-01-28,674,800,2,21,2
809,826,2020-01-28,36,1100,2,22,4
810,827,2020-01-28,649,1100,2,22,4
811,828,2020-01-28,127,500,2,8,4
812,829,2020-01-28,572,210,1,11,3
813,830,2020-01-28,835,500,2,3,3
814,831,2020-01-28,826,275,1,13,3
815,832,2020-01-28,294,1650,3,22,2
816,833,2020-01-28,370,120,1,12,2
817,834,2020-01-28,444,500,2,8,2
818,835,2020-01-28,63,1200,3,21,3
819,836,2020-01-28,947,80,1,2,4
813,837,2020-01-28,835,400,1,4,2
820,838,2020-01-28,985,390,1,7,3
821,839,2020-01-28,320,160,2,2,2
822,840,2020-01-28,297,580,2,14,4
823,841,2020-01-28,172,500,2,16,2
824,842,2020-01-29,312,800,2,4,3
825,843,2020-01-29,293,780,2,7,5
826,844,2020-01-29,798,630,3,11,3
827,845,2020-01-29,716,1100,2,22,2
828,846,2020-01-29,87,800,2,21,2
829,847,2020-01-29,483,270,2,17,3
830,848,2020-01-29,482,630,3,11,2
831,849,2020-01-29,209,750,3,3,2
832,850,2020-01-29,420,630,3,11,2
826,851,2020-01-29,798,100,2,5,3
833,852,2020-01-29,644,550,1,20,2
834,853,2020-01-29,593,390,1,7,3
835,854,2020-01-29,255,1100,2,20,2
836,855,2020-01-29,149,275,1,13,3
837,856,2020-01-29,941,500,2,8,2
838,857,2020-01-29,290,300,2,19,3
839,858,2020-01-29,269,240,2,12,2
840,859,2020-01-29,229,500,2,8,2
841,860,2020-01-29,977,100,2,5,3
842,861,2020-01-29,6,250,1,8,3
843,862,2020-01-29,686,210,1,11,3
844,863,2020-01-29,46,275,1,13,3
845,864,2020-01-29,540,800,2,21,3
846,865,2020-01-29,449,1170,3,7,2
847,866,2020-01-29,58,750,3,16,2
848,867,2020-01-29,174,1350,3,1,3
849,868,2020-01-29,397,900,2,1,2
850,869,2020-01-29,353,240,3,2,2
851,870,2020-01-29,215,500,2,8,2
852,871,2020-01-29,251,150,1,19,2
853,872,2020-01-29,161,750,3,16,2
854,873,2020-01-29,347,450,1,9,5
855,874,2020-01-29,549,800,2,21,3
856,875,2020-01-29,13,450,3,19,5
857,876,2020-01-29,61,50,1,5,3
858,877,2020-01-29,905,320,4,2,2
859,878,2020-01-29,379,500,2,3,3
860,879,2020-01-29,115,1100,2,22,2
861,880,2020-01-29,924,360,3,12,2
862,881,2020-01-29,722,400,1,21,3
863,882,2020-01-29,331,1350,3,9,2
864,883,2020-01-29,430,900,2,9,3
865,884,2020-01-29,281,250,1,8,2
866,885,2020-01-29,989,290,1,14,2
867,886,2020-01-29,664,500,2,8,2
868,887,2020-01-29,414,900,2,9,2
869,888,2020-01-30,63,1650,3,22,2
870,889,2020-01-30,458,450,2,18,2
871,890,2020-01-30,447,290,1,14,4
872,891,2020-01-30,15,870,3,14,4
873,892,2020-01-30,939,360,3,12,2
874,893,2020-01-30,358,500,2,3,3
875,894,2020-01-30,787,270,2,17,3
876,895,2020-01-30,814,120,2,15,3
877,896,2020-01-30,746,870,3,14,2
878,897,2020-01-30,996,1100,2,22,2
879,898,2020-01-30,954,160,2,2,4
880,899,2020-01-30,168,450,2,18,2
881,900,2020-01-30,998,270,2,17,2
882,901,2020-01-30,474,1350,3,1,5
883,902,2020-01-30,913,1200,3,21,2
884,903,2020-01-30,995,750,3,16,2
885,904,2020-01-30,169,80,1,2,4
886,905,2020-01-30,348,750,3,3,2
887,906,2020-01-30,449,550,2,13,2
888,907,2020-01-30,926,180,3,15,3
889,908,2020-01-30,479,375,1,6,2
890,909,2020-01-30,931,750,3,8,2
891,910,2020-01-30,129,110,2,10,4
892,911,2020-01-30,309,1800,4,9,1
893,912,2020-01-30,115,405,3,17,3
894,913,2020-01-30,822,580,2,14,4
895,914,2020-01-30,916,450,3,19,2
896,915,2020-01-30,905,160,2,2,2
897,916,2020-01-30,817,60,1,15,2
898,917,2020-01-30,883,1100,2,20,2
899,918,2020-01-31,933,240,2,12,4
900,919,2020-01-31,750,135,1,17,2
901,920,2020-01-31,113,50,1,5,2
902,921,2020-01-31,485,580,2,14,4
903,922,2020-01-31,363,240,3,2,2
904,923,2020-01-31,653,450,1,9,3
905,924,2020-01-31,67,110,2,10,4
906,925,2020-01-31,558,1100,2,22,4
907,926,2020-01-31,559,165,3,10,3
908,927,2020-01-31,298,150,1,19,1
909,928,2020-01-31,612,290,1,14,2
910,929,2020-01-31,925,1100,2,22,2
911,930,2020-01-31,175,405,3,17,3
912,931,2020-01-31,928,1350,3,9,3
913,932,2020-01-31,858,120,2,15,5
914,933,2020-01-31,132,870,3,14,2
915,934,2020-01-31,528,870,3,14,2
916,935,2020-01-31,434,1350,3,1,5
917,936,2020-01-31,469,800,2,21,3
918,937,2020-01-31,1,750,3,16,4
919,938,2020-01-31,512,100,2,5,3
920,939,2020-01-31,152,900,2,1,5
921,940,2020-01-31,671,110,2,10,2
922,941,2020-01-31,168,420,2,11,3
923,942,2020-01-31,364,750,2,6,2
924,943,2020-01-31,659,900,4,18,3
925,944,2020-01-31,203,320,4,2,2
926,945,2020-01-31,232,750,3,8,2
927,946,2020-01-31,477,180,3,15,5
928,947,2020-01-31,302,550,1,20,4
929,948,2020-01-31,267,1650,3,22,2
930,949,2020-01-31,114,60,1,15,3
931,950,2020-01-31,886,1650,3,22,2
932,951,2020-01-31,646,750,2,6,2
933,952,2020-01-31,791,120,2,15,3
934,953,2020-01-31,645,480,4,12,2
935,954,2020-01-31,594,550,1,22,2
936,955,2020-01-31,28,150,1,19,3
937,956,2020-01-31,911,270,2,17,3
938,957,2020-01-31,781,800,2,4,2
939,958,2020-02-01,677,165,3,10,4
940,959,2020-02-01,384,165,3,10,2
940,960,2020-02-01,384,50,1,5,2
941,961,2020-02-01,310,250,1,8,4
942,962,2020-02-01,599,800,2,21,3
943,963,2020-02-01,495,780,2,7,3
944,964,2020-02-01,621,400,1,4,2
945,965,2020-02-01,447,750,2,6,2
946,966,2020-02-01,210,110,2,10,2
947,967,2020-02-01,215,900,2,1,3
948,968,2020-02-01,351,240,2,12,2
949,969,2020-02-01,781,300,2,19,3
950,970,2020-02-01,736,160,2,2,2
951,971,2020-02-01,974,250,1,3,2
952,972,2020-02-01,169,1100,2,20,2
953,973,2020-02-01,847,750,3,3,2
954,974,2020-02-01,968,500,2,8,4
955,975,2020-02-01,15,80,1,2,2
956,976,2020-02-01,798,2200,4,22,3
957,977,2020-02-01,81,750,3,16,4
958,978,2020-02-01,663,1560,4,7,3
959,979,2020-02-01,810,450,2,18,2
960,980,2020-02-01,130,500,2,8,2
961,981,2020-02-01,988,870,3,14,2
962,982,2020-02-01,799,135,1,17,2
963,983,2020-02-01,977,240,3,2,2
964,984,2020-02-01,587,1650,3,22,4
965,985,2020-02-01,311,1125,3,6,4
966,986,2020-02-01,77,400,1,4,4
967,987,2020-02-02,150,135,1,17,2
968,988,2020-02-02,123,900,2,9,2
969,989,2020-02-02,348,1100,2,20,2
970,990,2020-02-02,274,750,2,6,2
971,991,2020-02-02,181,550,1,20,2
972,992,2020-02-02,677,630,3,11,2
973,993,2020-02-02,439,550,1,22,2
974,994,2020-02-02,198,550,1,22,2
975,995,2020-02-02,827,405,3,17,5
976,996,2020-02-02,649,210,1,11,2
969,997,2020-02-02,348,750,2,6,2
977,998,2020-02-02,125,550,1,22,3
978,999,2020-02-02,819,420,2,11,3
979,1000,2020-02-02,263,825,3,13,2
980,1001,2020-02-02,975,800,2,21,2
981,1002,2020-02-02,499,630,3,11,3
982,1003,2020-02-02,449,120,2,15,4
983,1004,2020-02-02,39,1100,2,22,2
984,1005,2020-02-02,851,550,1,22,2
985,1006,2020-02-02,331,800,2,4,2
986,1007,2020-02-02,814,290,1,14,4
987,1008,2020-02-02,557,225,1,18,2
988,1009,2020-02-02,522,1500,4,6,2
989,1010,2020-02-02,336,1560,4,7,2
990,1011,2020-02-02,907,580,2,14,2
991,1012,2020-02-02,412,55,1,10,2
992,1013,2020-02-02,657,250,1,16,2
993,1014,2020-02-02,909,375,1,6,2
984,1015,2020-02-02,851,1170,3,7,3
994,1016,2020-02-02,616,80,1,2,2
995,1017,2020-02-03,487,240,2,12,4
996,1018,2020-02-03,395,60,1,15,3
997,1019,2020-02-03,369,900,2,1,2
998,1020,2020-02-03,842,1200,3,21,2
999,1021,2020-02-03,652,400,1,4,2
1000,1022,2020-02-03,315,1650,3,20,2
1001,1023,2020-02-03,526,1170,3,7,2
1002,1024,2020-02-03,213,210,1,11,5
1003,1025,2020-02-03,173,240,2,12,2
1004,1026,2020-02-03,967,80,1,2,3
1005,1027,2020-02-03,136,500,2,16,2
1006,1028,2020-02-03,336,405,3,17,3
1007,1029,2020-02-03,429,800,2,21,2
1008,1030,2020-02-03,320,300,2,19,3
1009,1031,2020-02-03,272,1350,3,1,2
1010,1032,2020-02-03,358,1100,2,22,2
1011,1033,2020-02-03,617,480,4,12,2
1012,1034,2020-02-03,455,1560,4,7,3
1013,1035,2020-02-03,380,1350,3,9,2
1014,1036,2020-02-03,495,2200,4,20,2
1015,1037,2020-02-03,363,400,1,4,4
1016,1038,2020-02-03,101,500,2,3,2
1017,1039,2020-02-03,876,750,3,16,2
1018,1040,2020-02-03,278,405,3,17,3
1019,1041,2020-02-03,103,1170,3,7,2
1020,1042,2020-02-03,601,750,3,3,5
1021,1043,2020-02-04,748,750,2,6,2
1022,1044,2020-02-04,194,800,2,21,1
1022,1045,2020-02-04,194,160,2,2,2
1023,1046,2020-02-04,160,300,2,19,2
1024,1047,2020-02-04,127,1200,3,4,4
1025,1048,2020-02-04,842,800,2,4,2
1026,1049,2020-02-04,820,500,2,3,3
1027,1050,2020-02-04,54,750,2,6,2
1028,1051,2020-02-04,973,1100,2,20,2
1029,1052,2020-02-04,148,800,2,21,3
1030,1053,2020-02-04,370,450,1,9,4
1031,1054,2020-02-04,573,1650,3,20,2
1032,1055,2020-02-04,27,120,2,15,2
1033,1056,2020-02-04,447,400,1,4,4
1034,1057,2020-02-04,394,270,2,17,3
1035,1058,2020-02-04,886,160,2,2,3
1036,1059,2020-02-04,193,400,1,4,2
1037,1060,2020-02-04,671,1170,3,7,2
1038,1061,2020-02-04,7,375,1,6,2
1039,1062,2020-02-04,32,110,2,10,2
1040,1063,2020-02-04,511,1100,2,22,3
1041,1064,2020-02-04,46,1000,4,8,2
1042,1065,2020-02-04,771,1200,3,21,3
1043,1066,2020-02-04,932,1500,4,6,2
1044,1067,2020-02-04,488,1125,3,6,2
1045,1068,2020-02-04,21,120,1,12,2
1046,1069,2020-02-04,224,1170,3,7,3
1047,1070,2020-02-04,569,800,2,21,3
1048,1071,2020-02-04,659,500,2,8,3
1049,1072,2020-02-04,972,580,2,14,2
1050,1073,2020-02-04,465,450,1,1,2
1051,1074,2020-02-04,809,550,1,22,2
1052,1075,2020-02-04,328,550,1,20,2
1053,1076,2020-02-04,262,50,1,5,3
1054,1077,2020-02-04,686,900,2,1,3
1055,1078,2020-02-05,910,1100,2,22,4
1056,1079,2020-02-05,589,250,1,3,3
1057,1080,2020-02-05,595,240,3,2,3
1058,1081,2020-02-05,127,420,2,11,2
1059,1082,2020-02-05,472,1350,3,1,3
1060,1083,2020-02-05,372,135,1,17,3
1061,1084,2020-02-05,353,160,2,2,2
1062,1085,2020-02-05,316,80,1,2,3
1063,1086,2020-02-05,999,1200,3,21,2
1064,1087,2020-02-05,480,55,1,10,2
1065,1088,2020-02-05,426,270,2,17,3
1066,1089,2020-02-05,911,500,2,16,4
1067,1090,2020-02-05,386,1200,3,21,2
1068,1091,2020-02-05,233,420,2,11,2
1069,1092,2020-02-05,681,550,1,20,2
1070,1093,2020-02-05,36,750,3,8,2
1071,1094,2020-02-05,662,120,1,12,2
1072,1095,2020-02-05,749,210,1,11,4
1073,1096,2020-02-05,423,1000,4,16,2
1074,1097,2020-02-05,122,1160,4,14,3
1075,1098,2020-02-05,772,1200,3,21,2
1076,1099,2020-02-05,61,320,4,2,2
1077,1100,2020-02-05,169,110,2,10,2
1078,1101,2020-02-05,34,900,2,9,3
1079,1102,2020-02-05,83,1600,4,4,4
1080,1103,2020-02-05,302,1000,4,16,2
1081,1104,2020-02-05,564,550,1,22,2
1082,1105,2020-02-05,21,80,1,2,2
1083,1106,2020-02-05,920,60,1,15,3
1084,1107,2020-02-05,331,500,2,8,2
1085,1108,2020-02-05,814,60,1,15,3
1073,1109,2020-02-05,423,550,1,22,2
1086,1110,2020-02-05,369,1350,3,1,3
1087,1111,2020-02-05,266,180,3,15,5
1088,1112,2020-02-05,153,180,3,15,2
1089,1113,2020-02-06,330,870,3,14,4
1090,1114,2020-02-06,505,450,2,18,2
1091,1115,2020-02-06,86,550,1,22,2
1092,1116,2020-02-06,946,55,1,10,2
1093,1117,2020-02-06,101,750,3,16,2
1094,1118,2020-02-06,650,360,3,12,4
1095,1119,2020-02-06,42,900,2,1,1
1096,1120,2020-02-06,468,240,3,2,3
1097,1121,2020-02-06,892,55,1,10,4
1098,1122,2020-02-06,530,1200,3,4,2
1099,1123,2020-02-06,150,405,3,17,1
1100,1124,2020-02-06,277,180,3,15,3
1101,1125,2020-02-06,515,550,1,22,2
1102,1126,2020-02-06,993,825,3,13,2
1103,1127,2020-02-06,31,210,1,11,3
1104,1128,2020-02-06,792,1160,4,14,4
1105,1129,2020-02-06,659,1100,2,20,2
1106,1130,2020-02-06,526,450,3,19,2
1107,1131,2020-02-06,122,800,2,4,2
1108,1132,2020-02-06,382,1600,4,21,3
1109,1133,2020-02-06,276,780,2,7,2
1110,1134,2020-02-06,935,270,2,17,3
1111,1135,2020-02-06,409,1100,2,20,2
1112,1136,2020-02-06,791,320,4,2,4
1113,1137,2020-02-06,273,150,3,5,2
1114,1138,2020-02-06,67,750,3,3,2
1115,1139,2020-02-06,190,120,1,12,2
1116,1140,2020-02-06,633,900,2,9,2
1117,1141,2020-02-07,331,275,1,13,5
1118,1142,2020-02-07,306,870,3,14,4
1119,1143,2020-02-07,278,240,3,2,2
1120,1144,2020-02-07,848,1170,3,7,3
1121,1145,2020-02-07,749,110,2,10,4
1122,1146,2020-02-07,965,420,2,11,3
1123,1147,2020-02-07,429,550,1,22,2
1124,1148,2020-02-07,751,300,2,19,3
1125,1149,2020-02-07,827,250,1,16,2
1126,1150,2020-02-07,565,210,1,11,5
1127,1151,2020-02-07,63,450,1,1,3
1128,1152,2020-02-07,801,360,3,12,2
1129,1153,2020-02-07,914,1650,3,20,4
1130,1154,2020-02-07,938,420,2,11,3
1131,1155,2020-02-07,69,1100,2,22,2
1123,1156,2020-02-07,429,240,2,12,2
1132,1157,2020-02-07,598,480,4,12,2
1133,1158,2020-02-07,945,1650,3,20,4
1134,1159,2020-02-07,634,750,2,6,2
1135,1160,2020-02-07,877,600,4,19,1
1136,1161,2020-02-07,936,1125,3,6,4
1137,1162,2020-02-07,439,870,3,14,2
1138,1163,2020-02-07,252,1160,4,14,2
1139,1164,2020-02-07,661,240,3,2,2
1140,1165,2020-02-07,737,1100,4,13,3
1141,1166,2020-02-07,814,580,2,14,2
1142,1167,2020-02-07,524,210,1,11,3
1143,1168,2020-02-07,691,1650,3,22,2
1144,1169,2020-02-07,861,450,1,1,2
1145,1170,2020-02-07,421,250,1,3,3
1146,1171,2020-02-07,646,405,3,17,2
1147,1172,2020-02-07,118,160,2,2,4
1148,1173,2020-02-07,452,160,2,2,4
1149,1174,2020-02-07,489,550,1,20,2
1150,1175,2020-02-07,12,60,1,15,2
1151,1176,2020-02-07,972,550,1,22,2
1152,1177,2020-02-07,857,60,1,15,3
1153,1178,2020-02-07,488,240,3,2,2
1154,1179,2020-02-07,955,780,2,7,2
1155,1180,2020-02-07,574,780,2,7,1
1156,1181,2020-02-08,647,300,2,19,2
1157,1182,2020-02-08,626,1170,3,7,3
1158,1183,2020-02-08,518,500,2,16,2
1159,1184,2020-02-08,689,1125,3,6,2
1160,1185,2020-02-08,498,420,2,11,5
1161,1186,2020-02-08,758,870,3,14,4
1162,1187,2020-02-08,701,800,2,21,4
1163,1188,2020-02-08,604,360,3,12,3
1164,1189,2020-02-08,79,450,1,9,3
1165,1190,2020-02-08,757,630,3,11,2
1166,1191,2020-02-08,296,1650,3,20,2
1167,1192,2020-02-08,254,800,2,4,2
1168,1193,2020-02-08,837,160,2,2,2
1169,1194,2020-02-08,829,580,2,14,2
1170,1195,2020-02-08,795,500,2,3,1
1171,1196,2020-02-08,869,600,4,19,2
1172,1197,2020-02-08,447,160,2,2,4
1173,1198,2020-02-08,209,400,1,4,2
1174,1199,2020-02-08,439,1800,4,1,2
1175,1200,2020-02-08,995,550,1,22,2
1176,1201,2020-02-08,850,240,2,12,4
1177,1202,2020-02-08,768,250,1,3,3
1178,1203,2020-02-08,101,250,1,3,2
1179,1204,2020-02-08,31,420,2,11,3
1180,1205,2020-02-08,235,390,1,7,3
1181,1206,2020-02-09,336,550,1,22,4
1182,1207,2020-02-09,668,180,3,15,2
1183,1208,2020-02-09,429,405,3,17,3
1184,1209,2020-02-09,252,500,2,16,2
1185,1210,2020-02-09,340,500,2,16,2
1186,1211,2020-02-09,489,550,2,13,3
1187,1212,2020-02-09,328,1100,2,20,2
1188,1213,2020-02-09,834,160,2,2,2
1187,1214,2020-02-09,328,1200,3,21,3
1189,1215,2020-02-09,635,165,3,10,2
1190,1216,2020-02-09,907,240,3,2,2
1191,1217,2020-02-09,526,675,3,18,2
1192,1218,2020-02-09,479,780,2,7,2
1193,1219,2020-02-09,972,210,1,11,3
1194,1220,2020-02-09,233,450,1,1,2
1195,1221,2020-02-09,380,1100,2,22,2
1196,1222,2020-02-09,684,780,2,7,3
1197,1223,2020-02-09,168,900,2,1,3
1198,1224,2020-02-09,30,240,2,12,3
1199,1225,2020-02-09,444,500,2,8,2
1200,1226,2020-02-09,822,750,3,8,2
1201,1227,2020-02-09,934,320,4,2,2
1202,1228,2020-02-09,536,450,3,19,3
1203,1229,2020-02-09,892,825,3,13,3
1204,1230,2020-02-09,968,450,2,18,2
1205,1231,2020-02-09,222,405,3,17,2
1206,1232,2020-02-09,504,870,3,14,4
1207,1233,2020-02-09,569,1200,3,4,2
1208,1234,2020-02-09,217,360,3,12,4
1209,1235,2020-02-09,539,180,3,15,3
1210,1236,2020-02-09,221,120,2,15,3
1211,1237,2020-02-09,48,400,1,21,1
1212,1238,2020-02-09,418,250,1,16,2
1213,1239,2020-02-10,651,500,2,3,3
1214,1240,2020-02-10,211,900,2,9,3
1215,1241,2020-02-10,604,900,2,1,3
1216,1242,2020-02-10,134,500,2,8,2
1217,1243,2020-02-10,119,150,3,5,3
1218,1244,2020-02-10,290,500,2,8,3
1219,1245,2020-02-10,846,550,2,13,3
1220,1246,2020-02-10,966,580,2,14,2
1221,1247,2020-02-10,468,550,1,22,3
1222,1248,2020-02-10,510,240,3,2,2
1223,1249,2020-02-10,621,450,2,18,3
1224,1250,2020-02-10,96,375,1,6,2
1225,1251,2020-02-10,313,500,2,3,3
1226,1252,2020-02-10,407,1500,4,6,2
1227,1253,2020-02-10,249,225,1,18,2
1228,1254,2020-02-10,877,1800,4,9,3
1229,1255,2020-02-10,525,900,4,18,3
1230,1256,2020-02-10,683,210,1,11,3
1231,1257,2020-02-10,871,840,4,11,2
1232,1258,2020-02-10,474,390,1,7,2
1233,1259,2020-02-10,213,1000,4,8,2
1234,1260,2020-02-10,855,800,2,21,2
1217,1261,2020-02-10,119,750,3,16,4
1235,1262,2020-02-10,508,750,3,8,4
1236,1263,2020-02-10,52,150,3,5,1
1237,1264,2020-02-10,554,900,2,9,4
1238,1265,2020-02-10,480,390,1,7,3
1239,1266,2020-02-10,958,550,1,22,2
1240,1267,2020-02-10,819,480,4,12,4
1241,1268,2020-02-10,634,800,2,21,4
1242,1269,2020-02-10,629,750,2,6,2
1217,1270,2020-02-10,119,630,3,11,3
1243,1271,2020-02-11,455,400,1,4,2
1244,1272,2020-02-11,24,550,2,13,2
1245,1273,2020-02-11,356,270,2,17,3
1246,1274,2020-02-11,614,450,3,19,3
1247,1275,2020-02-11,651,500,2,8,2
1248,1276,2020-02-11,634,800,2,21,3
1249,1277,2020-02-11,119,300,2,19,1
1250,1278,2020-02-11,926,240,2,12,2
1251,1279,2020-02-11,905,1350,3,9,5
1252,1280,2020-02-11,320,250,1,16,3
1253,1281,2020-02-11,481,300,2,19,2
1254,1282,2020-02-11,63,400,1,4,2
1255,1283,2020-02-11,842,50,1,5,3
1256,1284,2020-02-11,717,825,3,13,3
1257,1285,2020-02-11,401,780,2,7,2
1258,1286,2020-02-11,679,500,2,16,2
1259,1287,2020-02-11,621,900,2,9,3
1260,1288,2020-02-11,581,250,1,16,2
1261,1289,2020-02-11,945,450,3,19,5
1262,1290,2020-02-11,197,500,2,8,2
