customer_id,sales,units,orders,unique_products_bought,unique_payments_used,unique_categories_bought,aov,aur,upt,category_a_sales,category_b_sales,category_c_sales,category_d_sales,category_e_sales,category_a_units,category_b_units,category_c_units,category_d_units,category_e_units,payment_cash,payment_credit,payment_debit,payment_gc,payment_others,email_subscribed,omni_shopper
104,4260,14,6,5,2,2,710.0,304.2857142857143,2.3333333333333335,0.9741784037558685,,,,0.025821596244131457,0.8571428571428571,,,,0.14285714285714285,,0.43661971830985913,0.5633802816901409,,,1,0
105,8025,21,10,8,4,4,802.5,382.14285714285717,2.1,0.48161993769470407,0.016822429906542057,0.1588785046728972,0.3426791277258567,,0.47619047619047616,0.047619047619047616,0.23809523809523808,0.23809523809523808,,,0.5277258566978194,0.11838006230529595,0.19439252336448598,0.15950155763239876,0,0
106,2330,9,5,5,2,3,466.0,258.8888888888889,1.8,,0.30257510729613735,0.22532188841201717,0.4721030042918455,,,0.5555555555555556,0.2222222222222222,0.2222222222222222,,,0.5793991416309013,0.4206008583690987,,,1,0
107,3185,20,10,6,4,4,318.5,159.25,2.0,0.3956043956043956,0.15070643642072212,0.39717425431711145,,0.0565149136577708,0.3,0.3,0.25,,0.15,0.13186813186813187,0.5290423861852434,0.18838304552590268,0.15070643642072212,,1,0
108,3465,12,6,6,3,4,577.5,288.75,2.0,0.12121212121212122,0.06926406926406926,0.3621933621933622,0.44733044733044736,,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.25,,0.12121212121212122,0.7489177489177489,0.12987012987012986,,,1,0
109,4600,15,6,5,1,4,766.6666666666666,306.6666666666667,2.5,0.17391304347826086,0.13043478260869565,0.09782608695652174,0.5978260869565217,,0.13333333333333333,0.4,0.13333333333333333,0.3333333333333333,,,1.0,,,,1,0
110,3015,17,9,7,3,4,335.0,177.35294117647058,1.8888888888888888,0.5207296849087893,0.1691542288557214,0.19237147595356552,,0.11774461028192372,0.23529411764705882,0.23529411764705882,0.11764705882352941,,0.4117647058823529,,0.2902155887230514,0.6766169154228856,0.03316749585406302,,1,1
111,4950,18,8,6,3,3,618.75,275.0,2.25,0.3282828282828283,,0.4898989898989899,0.18181818181818182,,0.3333333333333333,,0.5555555555555556,0.1111111111111111,,,0.4292929292929293,,0.3888888888888889,0.18181818181818182,1,0
112,15230,49,21,14,4,5,725.2380952380952,310.81632653061223,2.3333333333333335,0.6313197636244254,0.08634274458305975,0.0984898227183191,0.17399868680236374,0.00984898227183191,0.46938775510204084,0.22448979591836735,0.12244897959183673,0.12244897959183673,0.061224489795918366,0.02659225213394616,0.5886408404464872,0.36835193696651347,0.016414970453053186,,0,0
113,3055,9,6,6,3,4,509.1666666666667,339.44444444444446,1.5,0.6235679214402619,0.049099836333878884,,0.3109656301145663,0.016366612111292964,0.5555555555555556,0.1111111111111111,,0.2222222222222222,0.1111111111111111,,0.5155482815057283,0.3044189852700491,0.18003273322422259,,1,0
114,6100,18,8,6,3,4,762.5,338.8888888888889,2.25,0.7377049180327869,0.019672131147540985,,0.19672131147540983,0.04590163934426229,0.5,0.05555555555555555,,0.16666666666666666,0.2777777777777778,,0.7737704918032787,0.009836065573770493,0.21639344262295082,,0,0
115,4865,18,8,7,3,4,608.125,270.27777777777777,2.25,0.5858170606372045,0.17574511819116137,0.21377183967112023,,0.024665981500513873,0.3333333333333333,0.3333333333333333,0.2222222222222222,,0.1111111111111111,,0.6269270298047277,0.17574511819116137,0.197327852004111,,1,0
116,2350,9,5,5,3,3,470.0,261.1111111111111,1.8,0.7404255319148936,,0.2127659574468085,,0.04680851063829787,0.5555555555555556,,0.2222222222222222,,0.2222222222222222,0.33191489361702126,0.5787234042553191,0.08936170212765958,,,1,1
117,4300,17,8,6,4,5,537.5,252.94117647058823,2.125,0.35930232558139535,0.0941860465116279,0.11627906976744186,0.38372093023255816,0.046511627906976744,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.23529411764705882,,0.4069767441860465,0.023255813953488372,0.45348837209302323,0.11627906976744186,1,1
118,9305,49,22,13,5,5,422.95454545454544,189.89795918367346,2.227272727272727,0.35626007522837183,0.1090811391724879,0.3293927995701236,0.11821601289629231,0.08704997313272435,0.20408163265306123,0.20408163265306123,0.24489795918367346,0.04081632653061224,0.30612244897959184,0.045137023105857065,0.5497044599677593,0.07522837184309511,0.22675980655561526,0.1031703385276733,1,1
119,13930,53,20,17,4,5,696.5,262.8301886792453,2.65,0.5010768126346016,0.07932519741564968,0.2666905958363245,0.12562814070351758,0.027279253409906678,0.33962264150943394,0.18867924528301888,0.2641509433962264,0.07547169811320754,0.1320754716981132,0.07896625987078248,0.6206030150753769,0.24264178033022255,0.05778894472361809,,0,0
120,12235,39,20,14,3,5,611.75,313.71794871794873,1.95,0.3571720474049857,0.047404985696771554,0.18022067838169187,0.39640375970576214,0.01879852881078872,0.28205128205128205,0.1282051282051282,0.20512820512820512,0.28205128205128205,0.10256410256410256,,0.5361667347772783,0.39354311401716385,0.07029015120555783,,1,0
121,2955,15,10,8,4,5,295.5,197.0,1.5,0.2622673434856176,0.1218274111675127,0.25042301184433163,0.2707275803722504,0.09475465313028765,0.13333333333333333,0.2,0.2,0.13333333333333333,0.3333333333333333,,0.5363790186125211,0.3316412859560068,0.09813874788494077,0.0338409475465313,1,0
122,8935,27,10,8,3,4,893.5,330.9259259259259,2.7,0.22160044767767206,0.06715165081141578,0.37548964745383323,0.33575825405707893,,0.18518518518518517,0.14814814814814814,0.4444444444444444,0.2222222222222222,,,0.46950195858981536,0.2730833799664242,0.2574146614437605,,0,0
123,5925,20,10,8,3,5,592.5,296.25,2.0,0.21940928270042195,0.05063291139240506,0.22362869198312235,0.48945147679324896,0.016877637130801686,0.2,0.1,0.25,0.35,0.1,,0.7679324894514767,0.189873417721519,0.04219409282700422,,1,0
124,7300,22,8,7,2,5,912.5,331.8181818181818,2.75,0.5,0.03287671232876712,0.22602739726027396,0.22602739726027396,0.015068493150684932,0.36363636363636365,0.09090909090909091,0.3181818181818182,0.13636363636363635,0.09090909090909091,,0.773972602739726,,0.22602739726027396,,0,0
125,3000,7,5,4,3,3,600.0,428.57142857142856,1.4,0.7416666666666667,,0.075,0.18333333333333332,,0.7142857142857143,,0.14285714285714285,0.14285714285714285,,,0.6333333333333333,0.18333333333333332,0.18333333333333332,,0,0
126,12510,40,20,13,4,5,625.5,312.75,2.0,0.7326139088729017,0.04716227018385292,0.10191846522781775,0.10391686650679456,0.014388489208633094,0.6,0.125,0.125,0.075,0.075,0.061950439648281376,0.1950439648281375,0.728617106314948,,0.014388489208633094,1,0
127,10555,43,20,11,4,5,527.75,245.46511627906978,2.15,0.4462340123164377,0.1378493604926575,0.28659403126480343,0.11369019422074846,0.015632401705352912,0.3488372093023256,0.23255813953488372,0.27906976744186046,0.06976744186046512,0.06976744186046512,0.08526764566556135,0.354334438654666,0.3377546186641402,0.2226432970156324,,0,0
128,9675,46,19,12,4,5,509.2105263157895,210.32608695652175,2.4210526315789473,0.42170542635658914,0.1405684754521964,0.24806201550387597,0.12403100775193798,0.06563307493540052,0.2826086956521739,0.21739130434782608,0.1956521739130435,0.06521739130434782,0.2391304347826087,,0.5012919896640827,0.34366925064599485,0.05167958656330749,0.10335917312661498,1,1
129,2755,11,6,6,3,3,459.1666666666667,250.45454545454547,1.8333333333333333,0.6261343012704175,,0.29038112522686027,,0.08348457350272233,0.36363636363636365,,0.2727272727272727,,0.36363636363636365,,0.47005444646098005,0.4900181488203267,0.039927404718693285,,0,0
130,12725,46,22,16,4,5,578.4090909090909,276.6304347826087,2.090909090909091,0.5689587426326129,0.07544204322200393,0.2306483300589391,0.09823182711198428,0.026719056974459726,0.391304347826087,0.17391304347826086,0.2391304347826087,0.06521739130434782,0.13043478260869565,,0.6424361493123772,0.1693516699410609,0.16699410609037327,0.021218074656188603,0,0
131,4410,19,9,8,2,5,490.0,232.10526315789474,2.111111111111111,0.29931972789115646,0.23129251700680273,0.2528344671201814,0.20408163265306123,0.012471655328798186,0.21052631578947367,0.42105263157894735,0.21052631578947367,0.10526315789473684,0.05263157894736842,,0.4965986394557823,0.5034013605442177,,,0,0
132,6585,21,10,10,4,5,658.5,313.57142857142856,2.1,0.5603644646924829,0.03644646924829157,0.2498101746393318,0.1366742596810934,0.016704631738800303,0.42857142857142855,0.09523809523809523,0.2857142857142857,0.09523809523809523,0.09523809523809523,,0.31511009870918755,0.3143507972665148,0.2870159453302961,0.08352315869400152,1,1
133,5765,14,8,7,2,3,720.625,411.7857142857143,1.75,0.29054640069384213,,0.18907198612315698,0.5203816131830009,,0.2857142857142857,,0.2857142857142857,0.42857142857142855,,,0.8612315698178664,,0.13876843018213356,,0,0
134,2600,7,4,4,3,3,650.0,371.42857142857144,1.75,0.7884615384615384,,0.19230769230769232,,0.019230769230769232,0.5714285714285714,,0.2857142857142857,,0.14285714285714285,,0.19230769230769232,0.17307692307692307,0.6346153846153846,,1,1
135,6740,20,9,5,5,3,748.8888888888889,337.0,2.2222222222222223,0.9050445103857567,0.03560830860534125,,0.05934718100890208,,0.8,0.15,,0.05,,0.3560830860534125,0.3026706231454006,0.05934718100890208,0.1632047477744807,0.11869436201780416,0,0
136,9910,42,21,15,4,5,471.9047619047619,235.95238095238096,2.0,0.26639757820383453,0.09233097880928355,0.4162462159434914,0.1917255297679112,0.033299697275479316,0.19047619047619047,0.19047619047619047,0.38095238095238093,0.09523809523809523,0.14285714285714285,0.060544904137235116,0.6291624621594349,0.11957618567103935,0.19071644803229063,,0,0
137,12185,47,23,16,5,5,529.7826086956521,259.25531914893617,2.0434782608695654,0.21583914649158803,0.13418137053754617,0.26261797291752154,0.36109971276159214,0.026261797291752154,0.14893617021276595,0.2553191489361702,0.2765957446808511,0.19148936170212766,0.1276595744680851,0.012310217480508822,0.37340993024210095,0.34181370537546163,0.23143208863356585,0.04103405826836274,1,0
138,3540,12,5,5,1,4,708.0,295.0,2.4,0.11299435028248588,,0.4745762711864407,0.3813559322033898,0.031073446327683617,0.08333333333333333,,0.5,0.25,0.16666666666666666,,1.0,,,,0,0
139,3010,17,8,5,3,4,376.25,177.05882352941177,2.125,0.132890365448505,0.17940199335548174,0.5780730897009967,,0.10963455149501661,0.058823529411764705,0.23529411764705882,0.35294117647058826,,0.35294117647058826,,0.4418604651162791,0.09966777408637874,0.4584717607973422,,0,0
140,1150,6,4,4,2,3,287.5,191.66666666666666,1.5,0.4,0.20869565217391303,0.391304347826087,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.8173913043478261,0.1826086956521739,,,0,0
141,8960,44,20,13,5,5,448.0,203.63636363636363,2.2,0.13113839285714285,0.18638392857142858,0.52734375,0.12276785714285714,0.03236607142857143,0.06818181818181818,0.3409090909090909,0.4318181818181818,0.045454545454545456,0.11363636363636363,0.08370535714285714,0.47879464285714285,0.34263392857142855,0.06473214285714286,0.030133928571428572,1,0
142,5390,26,10,9,4,4,539.0,207.30769230769232,2.6,,0.21706864564007422,0.3200371057513915,0.39888682745825604,0.0640074211502783,,0.3076923076923077,0.2692307692307692,0.19230769230769232,0.23076923076923078,0.2504638218923933,0.2940630797773655,0.3302411873840445,0.12523191094619665,,1,0
143,5500,16,8,8,4,3,687.5,343.75,2.0,0.3927272727272727,0.09818181818181818,,0.509090909090909,,0.375,0.25,,0.375,,0.16363636363636364,0.3890909090909091,0.37636363636363634,0.07090909090909091,,1,0
144,2920,11,5,5,3,4,584.0,265.45454545454544,2.2,0.3321917808219178,0.0821917808219178,0.3972602739726027,0.18835616438356165,,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.09090909090909091,,,0.2705479452054795,0.14383561643835616,0.5856164383561644,,0,0
145,3520,10,3,4,1,3,1173.3333333333333,352.0,3.3333333333333335,0.7670454545454546,0.07670454545454546,0.15625,,,0.6,0.2,0.2,,,,1.0,,,,1,0
146,2250,13,7,6,3,4,321.42857142857144,173.07692307692307,1.8571428571428572,0.20444444444444446,0.30666666666666664,0.4444444444444444,,0.044444444444444446,0.15384615384615385,0.38461538461538464,0.3076923076923077,,0.15384615384615385,0.044444444444444446,0.3333333333333333,0.6222222222222222,,,0,0
147,3740,14,8,7,4,3,467.5,267.14285714285717,1.75,,,0.7032085561497327,0.26737967914438504,0.029411764705882353,,,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14705882352941177,0.6657754010695187,0.12032085561497326,0.06684491978609626,,0,0
148,13535,50,21,14,5,5,644.5238095238095,270.7,2.380952380952381,0.6398226819357222,0.13409678611008496,0.10712966383450313,0.09974141115626155,0.01920945696342815,0.42,0.3,0.12,0.06,0.1,0.011082379017362394,0.5611377909124492,0.22829700775766532,0.09974141115626155,0.09974141115626155,1,0
149,12330,42,20,13,4,5,616.5,293.57142857142856,2.1,0.5786699107866992,0.09691808596918086,0.170316301703163,0.145985401459854,0.008110300081103,0.42857142857142855,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.047619047619047616,,0.5117599351175993,0.19870235198702352,0.2278994322789943,0.06163828061638281,1,0
150,4160,21,10,9,4,5,416.0,198.0952380952381,2.1,0.28846153846153844,0.24519230769230768,0.13942307692307693,0.2644230769230769,0.0625,0.14285714285714285,0.42857142857142855,0.09523809523809523,0.09523809523809523,0.23809523809523808,0.09735576923076923,0.4098557692307692,0.17067307692307693,0.32211538461538464,,1,0
151,14525,51,23,13,4,5,631.5217391304348,284.80392156862746,2.217391304347826,0.26987951807228916,0.04647160068846816,0.26161790017211706,0.38209982788296043,0.039931153184165236,0.1568627450980392,0.09803921568627451,0.29411764705882354,0.23529411764705882,0.21568627450980393,0.058519793459552494,0.44543889845094664,0.16901893287435457,0.3270223752151463,,0,0
152,2975,10,6,6,4,3,495.8333333333333,297.5,1.6666666666666667,0.4336134453781513,0.0453781512605042,0.5210084033613446,,,0.3,0.1,0.6,,,,0.0453781512605042,0.18487394957983194,0.4672268907563025,0.3025210084033613,1,1
153,2445,12,7,6,2,4,349.2857142857143,203.75,1.7142857142857142,0.3783231083844581,0.17177914110429449,,0.32719836400818,0.12269938650306748,0.16666666666666666,0.25,,0.16666666666666666,0.4166666666666667,,0.8282208588957055,0.17177914110429449,,,1,0
154,3160,10,4,3,2,3,790.0,316.0,2.5,0.3987341772151899,,0.07911392405063292,0.5221518987341772,,0.6,,0.1,0.3,,,0.6550632911392406,0.3449367088607595,,,1,0
155,6965,23,9,7,4,4,773.8888888888889,302.82608695652175,2.5555555555555554,0.5994256999282125,0.07753050969131371,0.25843503230437903,0.06460875807609476,,0.4782608695652174,0.17391304347826086,0.30434782608695654,0.043478260869565216,,,0.5175879396984925,0.09117013639626705,0.1615218951902369,0.22972002871500358,1,1
156,1170,10,4,3,2,2,292.5,117.0,2.5,0.717948717948718,,,,0.28205128205128205,0.4,,,,0.6,,0.6666666666666666,0.3333333333333333,,,0,0
157,3440,17,7,6,3,5,491.42857142857144,202.35294117647058,2.4285714285714284,0.31976744186046513,0.1308139534883721,0.07267441860465117,0.3488372093023256,0.12790697674418605,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.47058823529411764,,0.686046511627907,0.18313953488372092,0.1308139534883721,,1,0
158,810,9,4,4,2,2,202.5,90.0,2.25,0.46296296296296297,,,,0.5370370370370371,0.1111111111111111,,,,0.8888888888888888,,0.8148148148148148,,,0.18518518518518517,1,0
159,2870,12,7,7,3,5,410.0,239.16666666666666,1.7142857142857142,0.3832752613240418,0.05226480836236934,0.2787456445993031,0.1916376306620209,0.09407665505226481,0.16666666666666666,0.08333333333333333,0.25,0.08333333333333333,0.4166666666666667,,0.1916376306620209,0.6167247386759582,0.1916376306620209,,1,0
160,10930,46,21,15,4,5,520.4761904761905,237.6086956521739,2.1904761904761907,0.3719121683440073,0.15096065873741996,0.20585544373284537,0.22872827081427263,0.042543458371454713,0.2391304347826087,0.2608695652173913,0.1956521739130435,0.10869565217391304,0.1956521739130435,,0.38243366880146384,0.1344922232387923,0.4281793229643184,0.05489478499542543,1,0
161,11965,45,22,15,4,5,543.8636363636364,265.8888888888889,2.0454545454545454,0.47889678228165483,0.04471374843292938,0.16339323025491015,0.2799832845800251,0.03301295445048057,0.35555555555555557,0.13333333333333333,0.17777777777777778,0.17777777777777778,0.15555555555555556,0.004178854993731718,0.4274968658587547,0.3614709569577936,0.20685332218972002,,1,1
162,1760,8,3,3,3,3,586.6666666666666,220.0,2.6666666666666665,0.6818181818181818,0.2556818181818182,,,0.0625,0.375,0.375,,,0.25,,0.6818181818181818,0.2556818181818182,0.0625,,1,1
163,5120,21,9,8,2,4,568.8888888888889,243.8095238095238,2.3333333333333335,0.29296875,0.287109375,0.048828125,0.37109375,,0.14285714285714285,0.6190476190476191,0.047619047619047616,0.19047619047619047,,,0.912109375,0.087890625,,,0,0
164,5780,22,8,6,3,4,722.5,262.72727272727275,2.75,0.6055363321799307,0.09342560553633218,0.25951557093425603,,0.04152249134948097,0.36363636363636365,0.18181818181818182,0.2727272727272727,,0.18181818181818182,,0.5121107266435986,0.3062283737024221,0.18166089965397925,,1,0
165,2850,10,4,4,1,4,712.5,285.0,2.5,0.47368421052631576,0.04736842105263158,,0.42105263157894735,0.05789473684210526,0.3,0.1,,0.3,0.3,,1.0,,,,1,1
166,3450,14,6,5,5,3,575.0,246.42857142857142,2.3333333333333335,0.591304347826087,0.14782608695652175,,0.2608695652173913,,0.5,0.35714285714285715,,0.14285714285714285,,0.2608695652173913,0.4753623188405797,0.06956521739130435,0.0782608695652174,0.11594202898550725,1,1
167,3085,13,7,7,2,4,440.7142857142857,237.30769230769232,1.8571428571428572,0.5251215559157212,,0.0940032414910859,0.2917341977309562,0.08914100486223663,0.38461538461538464,,0.07692307692307693,0.15384615384615385,0.38461538461538464,,0.8282009724473258,0.17179902755267423,,,1,1
168,13010,51,22,16,4,5,591.3636363636364,255.09803921568627,2.3181818181818183,0.6621829362029208,0.16372021521906227,0.11529592621060722,0.042275172943889314,0.016525749423520367,0.47058823529411764,0.3137254901960784,0.11764705882352941,0.0196078431372549,0.0784313725490196,0.023059185242121444,0.5791698693312837,0.3554957724827056,0.042275172943889314,,1,1
169,4225,13,8,7,3,5,528.125,325.0,1.625,0.5644970414201184,0.01893491124260355,0.1301775147928994,0.2603550295857988,0.02603550295857988,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,,0.5976331360946746,0.3834319526627219,0.01893491124260355,,1,1
170,4900,20,8,8,3,4,612.5,245.0,2.5,0.5816326530612245,,0.21428571428571427,0.11224489795918367,0.09183673469387756,0.35,,0.2,0.05,0.4,,0.2755102040816326,0.5673469387755102,0.15714285714285714,,0,0
